Wallet,Total Profit,Total PnL,Buys,Sells,Buy,Sell
4V4xuEA7oKNCMF73FZWW9GbjWm92anGExWd89k65euZr,15907.631475161244,1.5172799750927326,60,23,10484.308589249658,-26391.940063838454
4LBXYMp9RT57vNW515jgckMNv6KBV5uq414e2hMbdX68,22613.067563808745,299.09774373234535,1,9,75.60427331088322,-15905.790953621083
G6q14A1h3EFxuyfdqh21xDePfa6vikZnhk2wxNRxvaR5,15604.58267815654,0.2931100012434776,7,15,53237.9741801928,-82508.22754557493
8yJFWmVTQq69p6VJxGwpzW7ii7c5J9GRAtHCNMMQPydj,15551.875751046251,0.9097638609487784,8,8,17094.409240247733,-32646.284990132037
ATwPZ6AxZHemQ8bhzPqpY2TSPwMp2vfEVtLcySHTkJo8,15546.839088111687,25.824224611786917,2,7,602.0253975414876,-16148.864489481388
3S7B49r7ToXNd8evFaPER1q23JtKg43TUD4Z2ncmvAGh,15014.349665274845,0.8021527533743465,5,7,18717.56919379168,-33731.91885906653
9XaWEBiySdZAYQvGnrqQPwJti3iRQqqNbzzJpGBJ2Qnh,19371.994715964778,2.829122528044337,9,10,6847.350909667348,-16520.137726062003
DzcECUzDbmAq97E1tpfAWR5GHxfksDLpH3E9wKpTA9eH,14803.558201631786,0.5395521418302582,26,52,27436.751805702123,-42240.3100073339
3K1xf8YFfiTxQp4LASZXoD2xuErZGxfXir3fvUqQPD8S,14798.393376940352,22.569924297019725,1,12,655.6687201159299,-15454.0620970294
7wwcrYjx4p3oz9Jgd2Kipe7TN5WEqT2ajHxYActSFD8N,14487.752779340315,0.2643337881548984,21,21,54808.55429216093,-69296.30707275704
E3WfUfnXLetrzSgchZCga9j5p1k6Ad87PzRMTquB9hx5,14166.735201915937,54.72326489435304,4,31,258.8795684845518,-14415.74785479932
EX5K8uLsFV3heTrmmwKQY6iRZ1guTbapjf92LHk7SXsh,14029.760510420836,1.0115077127943402,17,17,13870.146844123341,-27899.90735434097
HH4DbCmyCvNDrxTGbKxmAQdencWpwPKnkJTSr9SyeKFG,14292.894930727882,1.1192672577247447,8,9,12769.86781493331,-22530.48819274642
AWPmgAr6xDJUhCa2Wxna5gd14UT98hicTXdow9XkYnNX,15649.903589045676,57.06715032279056,2,30,274.2366405283018,-14250.352864098644
HJm7ovZX1JtD4Gh5uG4kvLp8c3rYjATe3gGnsuZPsy51,13906.354854476163,0.38692094910651004,32,39,35941.07500922127,-49847.429863447374
6RrHEro3VVTrmYDDXPyPk7FyYTS9Mx4xXJF596Zd6AZF,13673.661049659797,0.28931326720004946,27,29,47262.47497044428,-60936.1360181974
6Y9BCDMKFFRTrGToWoVtrzcqZESLheCZ3EHDXuHHEydA,13615.807640266885,1.046883849625105,16,7,13006.03466673288,-26621.84230503922
